GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransacion,inNumTransaction,outNumTransaction,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendV,totalIncomeV,maxNumTransRec,type
81.965,86.222,10.375,69.178,340,325,15,710,371,0,1,95.588,54685616.000,1184855420.000,35793671.480,2254547366.615,5082983400000000000.000,6360267400000000000.000,17772832347,17772832347,3,N
51.215,0.000,15.214,0.000,49,48,1,37,37,0,0,97.959,1241592.100,0.000,437055.343,0.000,0.000,1541551030000.000,0,59596424,6,N
97.392,96.428,30.385,30.884,70,42,28,10,10,0,0,60.000,459285696.000,688928640.000,279202800.992,402897442.677,162326348000000000.000,215062172000000000.000,19290000000,19290000000,6,N
95.776,84.722,40.171,55.402,53,41,12,1622,79,0,0,77.358,50604436.000,172897648.000,43408233.976,255573742.006,65317949000000000.000,80273583000000000.000,2074771873,2074781873,2,N
98.622,95.942,65.774,44.342,239,208,31,926,190,0,1,87.029,28904648.000,193940816.000,68294941.037,171928753.371,29559500400000000.000,56796424000000000.000,6012164577,6012169187,4,N
92.798,92.149,72.064,66.168,60,38,22,26,26,0,0,63.333,73657880.000,127227272.000,167284393.345,211768943.564,44846086000000000.000,47715764000000000.000,2799000000,2799000000,27,N
99.012,99.038,93.760,86.310,3046,2748,298,2196,71,0,1,90.217,312183680.000,2878735360.000,2482178892.349,7976683004.676,63627445000000000000.000,70214560000000000000.000,857863137355,857878642532,39,N
98.914,66.667,71.769,66.585,112,109,3,278,278,0,1,97.321,1499470850.000,54480777000.000,3051970903.555,76906072514.255,5914543600000000000000.000,8721563500000000000000.000,163442324192,163442324192,15,N
94.633,96.901,78.824,75.695,183,139,44,1620,29,0,1,75.956,1728129.900,5459317.000,3407667.311,9785716.158,95760247000000.000,109682023000000.000,240210007,240210007,6,N
99.551,96.428,42.286,54.405,407,379,28,347,145,0,1,93.120,22529080.000,304947264.000,61005936.004,479231497.497,229662811000000000.000,309422844000000000.000,8538522856,8538522856,18,N
39.624,32.000,23.419,75.652,71,66,5,917,40,0,0,92.958,1393939.400,18400000.000,868275.662,34800000.000,1211039850000000.000,1500246170000000.000,92000000,92000000,11,N
95.226,93.333,46.554,49.783,63,48,15,44,44,0,0,76.190,227979152.000,729533250.000,230143573.562,677408504.782,458882277000000000.000,710438790000000000.000,10943000000,10943000000,4,N
98.188,94.331,86.915,82.959,125,104,21,569,138,0,1,83.200,1551536640.000,7683802100.000,7309183007.163,16737368470.808,280139500000000000000.000,317744200000000000000.000,161359846924,161359846924,4,N
99.343,75.000,34.314,27.522,158,154,4,223,69,0,1,97.468,7030465.500,270672896.000,4237966.393,141065784.604,19899556300000000.000,89406891000000000.000,1082691575,1082691575,11,N
99.239,93.333,67.187,50.407,1691,1676,15,1655,870,0,1,99.113,9782334.000,1093012610.000,30421346.775,1301431609.313,1693724270000000000.000,2867112080000000000.000,16395189416,16395189416,25,N
98.595,98.988,89.735,87.863,19898,14159,5739,1625,26,1,1,71.158,465222016.000,1147747460.000,5600045918.186,9163866201.041,83974270000000000000.000,84443260000000000000.000,6586872407997,6586885058142,334,N
99.107,93.426,36.784,20.546,131,114,17,68,68,0,1,87.023,23416300.000,157026976.000,15603056.220,57598457.763,3317582260000000.000,21169391300000000.000,2669458467,2669458467,8,N
98.125,96.445,64.945,73.891,268,238,30,1767,240,0,1,88.806,241358032.000,1914770940.000,915646884.323,3296369809.110,10866058000000000000.000,13666367000000000000.000,57443131507,57443232507,12,N
97.342,88.889,68.805,25.682,114,105,9,530,82,0,1,92.105,101013152.000,1178486270.000,151126482.001,549823331.498,302305671000000000.000,1463254130000000000.000,10606377063,10606377063,8,N
93.075,90.816,72.802,63.249,33,19,14,1233,124,0,0,57.576,2839684100.000,3853857020.000,4950709205.916,5420923683.353,29386414000000000000.000,30414966000000000000.000,53954000000,53954001000,2,N
97.420,93.388,15.134,30.842,168,146,22,144,144,0,1,86.905,62171228.000,407136352.000,17645814.948,219622629.951,48234102000000000.000,167235066000000000.000,8957000000,9077000000,2,N
99.177,98.416,72.355,71.832,343,248,95,244,244,0,1,72.303,1194087170.000,3117197820.000,2506340920.333,9285451342.481,86219610000000000000.000,89917940000000000000.000,296133666892,296133666892,14,N
98.723,99.272,83.676,81.665,27423,19910,7513,1625,42,1,1,72.603,296528448.000,785803330.000,4818307451.814,7903524772.827,62465534000000000000.000,62703723000000000000.000,5903711399332,5903725627305,823,N
95.455,93.333,56.551,46.039,37,22,15,2152,0,0,0,59.459,813915330.000,1193742340.000,842832066.136,988346546.054,976828940000000000.000,1121097310000000000.000,17906135252,17906135252,4,N
95.652,85.714,37.167,41.095,30,23,7,10,10,0,0,76.667,336173952.000,1104571390.000,247850875.953,825181320.289,680924180000000000.000,1271358840000000000.000,7732000000,7732000000,7,N
88.417,82.716,18.129,33.168,97,61,36,407,145,0,0,62.887,104046512.000,176301024.000,41152258.818,141297217.511,19964906400000000.000,25185630200000000.000,6346839587,6346839587,2,N
91.494,86.224,21.733,39.594,80,52,28,124,124,0,0,65.000,172499984.000,320357120.000,82385002.875,418469593.902,175116846000000000.000,196978590000000000.000,8970000000,8970000000,3,N
81.458,61.702,9.541,37.410,482,327,155,826,570,0,1,67.842,104638168.000,220753056.000,62852759.490,170239560.672,28981513700000000.000,42464140000000000.000,34216703861,34216703861,2,N
95.320,75.000,45.466,26.487,204,200,4,2102,60,0,1,98.039,54440016.000,1084249980.000,47218708.157,553979410.718,306893177000000000.000,1367401730000000000.000,4337000000,10888000000,9,N
92.776,0.000,93.634,0.000,120,119,1,1135,1,0,1,99.167,37797.848,0.000,256639.335,0.000,0.000,1428677250.000,0,4497944,15,N
98.771,99.059,78.224,81.239,29895,22556,7339,1650,68,1,1,75.451,176790576.000,543344380.000,4027684673.847,7092470668.168,50302700000000000000.000,50437967000000000000.000,3987601546505,3987615641805,596,N
98.654,96.372,68.508,72.130,193,151,42,2010,171,0,1,78.238,325848096.000,1171501700.000,584682947.164,1833356119.644,3361194130000000000.000,4076323640000000000.000,49203074844,49203074844,5,N
99.206,95.407,42.357,46.454,983,938,45,179,179,0,1,95.422,57865860.000,1206182660.000,86203467.536,993095747.460,986239050000000000.000,2304870350000000000.000,54278218065,54278218065,22,N
99.350,99.418,93.561,87.637,1671,1456,215,2120,1797,0,1,87.133,424721536.000,2876185860.000,3212778433.754,8279761437.806,68554422000000000000.000,74564085000000000000.000,618379611972,618394079149,11,N
80.864,90.083,22.823,26.232,58,36,22,699,146,0,0,62.069,48193436.000,78861984.000,30584873.555,40667399.624,1653837420000000.000,2594397810000000.000,1734963821,1734963821,2,N
99.600,98.667,74.430,63.179,359,269,90,933,136,0,1,74.930,899341820.000,2688033540.000,2096080186.609,3792709012.913,14384639000000000000.000,17584053000000000000.000,241922974645,241922974645,4,N
0.301,1.237,0.226,3.336,2615,1329,1286,3,3,1,1,50.822,30037160.000,31041542.000,1996633.580,13180283.261,173719784000000.000,174730057000000.000,39920000000,39920000000,1329,N
91.910,50.000,16.866,49.989,295,293,2,1410,517,0,1,99.322,183786624.000,4432216100.000,70695714.975,4431215872.000,19635675000000000000.000,37684824000000000000.000,8864432011,53849504576,3,N
93.690,85.319,54.013,22.169,73,54,19,932,1,0,0,73.973,47219892.000,134203904.000,48612600.765,61419305.115,3772330710000000.000,11338546200000000.000,2549874096,2549874096,4,N
88.788,91.124,91.820,69.110,76,63,13,78,78,0,0,82.895,221476256.000,1073307710.000,808340196.258,1546667076.107,2392179140000000000.000,3117795790000000000.000,13953000000,13953000000,17,N
97.672,98.491,93.337,91.692,15742,10487,5255,2404,0,1,1,66.618,701519040.000,1399929340.000,6766233896.324,9984299689.168,99684770000000000000.000,100175610000000000000.000,7356578001655,7356622263945,214,N
71.926,98.133,80.404,64.571,1402,1343,59,1572,537,1,1,95.792,82117128.000,1869207550.000,434945264.613,2983930921.336,8903843500000000000.000,12097537000000000000.000,110283252421,110283978397,333,N
99.377,94.675,66.289,71.583,363,337,26,414,414,0,1,92.837,292741280.000,3794379010.000,1089802435.724,6365510942.878,40519730000000000000.000,52781200000000000000.000,98653863012,98653863012,4,N
98.631,98.621,23.928,26.827,287,169,118,101,101,0,1,58.885,141724304.000,202977920.000,63816668.631,104457314.373,10911331100000000.000,14663339400000000.000,23951397544,23951397544,4,N
95.578,81.633,51.424,52.278,49,42,7,124,63,0,0,85.714,1397500030.000,8384999900.000,1350199939.225,8089853792.363,65445734000000000000.000,114270890000000000000.000,58695000000,58695000000,6,N
95.351,90.000,40.252,43.068,54,44,10,78,78,0,0,81.481,61103232.000,268854208.000,44614758.864,240791622.946,57980603000000000.000,101141068000000000.000,2688542133,2688542133,4,N
98.279,98.885,85.622,85.131,32720,24154,8566,2472,674,1,1,73.820,209169248.000,589766460.000,3051610643.980,5402388657.270,29185070000000000000.000,29329415000000000000.000,5051888650578,5052073170501,465,N
97.566,91.837,68.471,53.825,80,66,14,893,228,0,0,82.500,160430880.000,756317180.000,291175219.900,758656411.309,575559531000000000.000,930639900000000000.000,10588439902,10588439902,7,N
98.434,98.686,90.617,90.021,21161,15468,5693,2401,25,1,1,73.097,385064416.000,1046169790.000,5297566584.600,9101416017.191,82834500000000000000.000,83272180000000000000.000,5955780723086,5955939570007,307,N
98.033,96.625,86.476,90.965,150,110,40,2047,53,0,1,73.333,10057561100.000,27658299400.000,51665804001.015,137893880494.244,19014725000000000000000.000,19324511000000000000000.000,1106332000549,1106332000549,3,N
99.362,92.444,70.238,82.336,193,178,15,1295,125,0,1,92.228,11057437.000,130928008.000,19543237.765,309108624.805,95548145000000000.000,109917087000000000.000,1963920007,1968223375,8,N
99.313,98.577,70.667,85.521,1414,1282,132,534,58,1,1,90.665,274258976.000,2663636740.000,2207113572.901,8664742509.347,75077750000000000000.000,80786880000000000000.000,351599926937,351599926937,81,N
80.398,91.319,50.659,63.699,71,47,24,138,138,0,0,66.197,24404256.000,47791664.000,24452872.237,100152372.112,10030496700000000.000,10577470400000000.000,1147000000,1147000000,5,N
98.518,87.500,79.125,68.752,81,73,8,61,61,0,0,90.123,1353390590.000,12349689900.000,7436295442.094,20150435256.989,406040040000000000000.000,526958630000000000000.000,98797523590,98797523590,6,N
97.984,66.667,25.942,36.774,58,55,3,118,118,0,0,94.828,298763584.000,5477333000.000,136889598.999,3700363976.011,13692693000000000000.000,40510280000000000000.000,16432000000,16432000000,1,N
97.459,85.714,84.875,58.089,56,49,7,1291,1,0,0,87.500,1132132860.000,7924928500.000,3264016594.753,8654091270.103,74893300000000000000.000,121035380000000000000.000,55474500000,55474501000,5,N
98.539,99.035,77.710,80.879,765,416,349,1082,654,0,1,54.379,3139535360.000,3742255360.000,7897179329.390,9224953455.916,85099690000000000000.000,85463100000000000000.000,1306046629670,1306046629670,5,N
93.878,90.123,73.507,61.735,46,28,18,100,31,0,0,60.870,120785712.000,187888864.000,210745671.174,232634407.658,54118765000000000.000,58621596000000000.000,3382000000,3382000000,10,N
95.360,80.000,58.323,47.429,30,25,5,13,13,0,0,83.333,95199976.000,476000000.000,157587305.014,434893550.194,189132407000000000.000,334141068000000000.000,2380000000,2380000000,4,N
40.037,0.000,3.654,0.000,34,33,1,91,91,0,0,97.059,10454545.000,0.000,1047100.154,0.000,0.000,109297514000000.000,0,345000000,2,N
98.449,85.714,37.542,28.366,161,154,7,47,47,0,1,95.652,14969258.000,329323552.000,10059015.797,173636704.642,30149704100000000.000,128968342000000000.000,2305264989,2305264989,22,N
96.000,84.375,58.612,52.875,33,25,8,1571,1,0,0,75.758,6036216.500,18844900.000,10925767.073,18401812.351,338626664000000.000,502689046000000.000,150759192,150905403,6,N
80.907,90.816,65.115,64.224,60,46,14,1812,1,0,0,76.667,843321.940,2770915.500,1414813.535,3556333.355,12647506400000.000,16363123900000.000,38792816,38792816,5,N
86.866,95.291,97.901,89.797,1264,1168,96,42,42,1,1,92.405,296795296.000,3611011330.000,3372790565.496,13261225056.276,175860160000000000000.000,186844130000000000000.000,346657000000,346657000000,165,N
97.394,98.250,94.868,94.612,10799,6874,3925,1383,1,1,1,63.654,652717760.000,1143114750.000,7883773804.814,10889481078.484,118580455000000000000.000,118821850000000000000.000,4486694977490,4486694979490,313,N
97.091,98.189,78.942,76.537,11943,7532,4411,1323,348,1,1,63.066,133727360.000,228345504.000,459763937.988,708634094.149,502159777000000000.000,511110454000000000.000,1007228839400,1007229840400,214,N
88.250,93.278,81.331,77.678,134,80,54,71,21,1,1,59.701,44374988.000,65740732.000,121023178.972,144286389.221,20818567600000000.000,21275060400000000.000,3550000000,3550000000,60,N
94.234,90.278,77.427,77.016,367,355,12,686,266,0,1,96.730,115294440.000,3409508100.000,288635964.885,6806277072.862,46325410000000000000.000,57177243000000000000.000,40914091388,40929523877,15,N
96.566,50.000,49.825,3.852,33,31,2,30,30,0,0,93.939,24140422.000,374176544.000,26954260.244,28823456.000,830791630000000.000,123356082000000000.000,748353088,748353088,4,N
99.087,95.858,87.955,77.731,143,117,26,1094,44,0,1,81.818,32485054500.000,146182734000.000,105765304137.508,268663009240.527,72179813000000000000000.000,85106960000000000000000.000,3800751473343,3800751527849,12,N
96.314,93.750,60.467,46.011,45,29,16,935,155,0,0,64.444,382143072.000,675634940.000,467091852.419,627338990.807,393554210000000000.000,479691669000000000.000,10810158881,11082148886,3,N
54.809,0.000,90.788,0.000,182,181,1,1164,113,0,1,99.451,12247242.000,2216726020.000,98442227.910,0.000,0.000,4859726500000000000.000,2216725933,2216750928,8,N
97.128,91.667,74.905,52.518,113,101,12,1201,59,0,1,89.381,185286256.000,1559045500.000,627018673.866,1716632879.530,2946828330000000000.000,4834043000000000000.000,18708545436,18713914436,5,N
93.628,98.521,93.089,88.503,748,603,145,2060,133,0,1,80.615,144151024.000,599469700.000,1146936466.527,2344477608.440,5496574600000000000.000,5703889700000000000.000,86923130511,86923252423,21,N
97.521,91.837,60.390,69.379,58,44,14,1828,71,0,0,75.862,316443616.000,994537150.000,564909309.822,1816534622.861,3299797950000000000.000,3759608490000000000.000,13923520570,13923520570,2,N
97.151,87.500,31.223,25.450,45,37,8,43,43,0,0,82.222,174918896.000,793250050.000,101005317.852,369794541.515,136747996000000000.000,519081329000000000.000,6346000000,6472000000,2,N
99.064,95.238,49.362,62.815,145,124,21,82,82,0,1,85.517,2547870980.000,15044570100.000,2479158716.975,22497408522.850,506133400000000000000.000,662300900000000000000.000,315936000000,315936000000,8,N
79.292,0.000,5.954,0.000,32,31,1,1582,150,0,0,96.875,100200496.000,0.000,21283626.452,0.000,0.000,10040138900000000.000,0,3106215452,2,N
98.273,85.714,32.443,82.491,90,83,7,295,33,0,0,92.222,377042432.000,4470074900.000,230523823.505,10414451696.154,108460806000000000000.000,125213710000000000000.000,31290524729,31294524729,9,N
98.171,90.909,58.390,64.760,130,119,11,281,26,0,1,91.538,69226888.000,748909120.000,98591889.388,1523223128.129,2320208680000000000.000,2782176460000000000.000,8238000000,8238000000,7,N
97.420,92.188,79.780,82.349,63,47,16,776,1,0,0,74.603,13133297700.000,38579065000.000,38050391333.400,84298067817.923,7106165000000000000000.000,7753650400000000000000.000,617264959710,617264959711,6,N
97.555,75.000,40.738,71.624,197,193,4,328,141,0,1,97.970,460535360.000,22220834800.000,845139303.790,36187239599.666,1309516300000000000000.000,1783026900000000000000.000,88883341517,88883341517,4,N
97.753,92.188,56.562,67.011,73,57,16,1247,77,0,0,78.082,387649216.000,1380999940.000,404443351.776,2371004789.610,5621664400000000000.000,6608410100000000000.000,22096000000,22096001000,7,N
98.626,85.950,73.864,41.307,286,275,11,1644,67,0,1,96.154,5539675.500,83328960.000,13569395.095,63087696.529,3980057610000000.000,10031230100000000.000,916618564,1523412512,10,N
99.091,0.000,18.112,0.000,111,110,1,26,26,0,1,99.099,2429044.000,0.000,830851.545,0.000,0.000,5900254800000.000,0,267194791,7,N
99.037,95.408,62.701,58.455,197,169,28,82,82,0,1,85.787,167112832.000,1008645500.000,334778663.268,1701044776.266,2893553140000000000.000,3601730160000000000.000,28242069950,28242069950,16,N
99.719,94.896,72.846,58.956,582,530,52,1964,259,0,1,91.065,84681184.000,863096580.000,350820682.250,1579659184.659,2495323500000000000.000,3101254460000000000.000,44881021605,44881024131,8,N
51.796,66.667,88.628,66.643,49,46,3,818,97,0,0,93.878,80913040.000,1240666620.000,302613103.056,1753754461.512,3075654810000000000.000,4420682430000000000.000,3722000000,3722000000,2,N
96.142,97.862,59.399,61.311,386,265,121,1249,227,0,1,68.653,95083064.000,208239760.000,150825594.718,287984545.043,82935097000000000.000,95739554000000000.000,25197009620,25197009620,11,N
98.679,98.848,71.132,79.250,2279,1351,928,562,7,0,1,59.280,314461952.000,457704832.000,876898300.555,2048367666.390,4195810590000000000.000,4216314280000000000.000,424750026067,424837026067,38,N
91.825,90.739,43.090,60.379,99,68,31,981,139,0,0,68.687,108931936.000,238947520.000,162815887.502,431080402.639,185830350000000000.000,202734414000000000.000,7407373770,7407373770,2,N
97.785,98.130,92.585,91.826,582,336,246,162,103,0,1,57.732,2039042050.000,2785032700.000,10245430184.041,11935864405.786,142464920000000000000.000,143021490000000000000.000,685117900000,685117900000,36,N
99.505,98.169,20.634,44.509,291,202,89,676,633,0,1,69.416,131425664.000,298291936.000,52013576.461,295425082.343,87275969000000000.000,115120371000000000.000,26547990136,26547990136,2,N
98.308,98.746,85.704,86.932,1493,847,646,533,220,1,1,56.731,1103819900.000,1446942850.000,3098131989.564,4864834755.540,23666623000000000000.000,23784405000000000000.000,934724000000,934934000000,112,N
99.561,98.946,59.898,62.828,469,365,104,1061,164,0,1,77.825,565851900.000,1985921920.000,1322206630.065,3436770017.689,11811387000000000000.000,13827988000000000000.000,206535910000,206535910000,9,N
98.792,99.216,89.568,89.333,40273,30484,9789,2358,38,1,1,75.693,400051936.000,1245778050.000,8884110517.200,15823673615.050,250382600000000000000.000,251108660000000000000.000,12194848014673,12194909331265,668,N
99.444,98.222,75.496,61.441,1268,1208,60,2161,31,0,1,95.268,77519600.000,1141781500.000,213959058.289,1702032475.407,2896914620000000000.000,4029566630000000000.000,68506889142,93643506110,11,N
99.444,98.670,83.760,62.646,1279,1200,79,2175,347,0,1,93.823,169911696.000,2310899460.000,485218598.063,3516551990.462,12366137000000000000.000,16949966000000000000.000,182561016117,203893529952,10,N
94.925,90.816,6.554,22.838,41,27,14,32,32,0,0,65.854,404555584.000,780214340.000,83011080.623,318369098.144,101358875000000000.000,242478357000000000.000,10923000000,10923000000,2,N
98.124,95.238,64.646,70.387,244,223,21,1188,1027,0,1,91.393,81744200.000,868045760.000,162222107.286,1653262208.930,2733276230000000000.000,3351546190000000000.000,18228959933,18228959933,9,N
99.051,97.580,36.587,46.103,369,324,45,468,114,0,1,87.805,128145672.000,922648580.000,120454879.845,891445434.257,794674980000000000.000,1425909760000000000.000,41519185272,41519185272,23,N
98.540,66.667,13.141,65.860,178,175,3,1525,812,0,1,98.315,8799834.000,455023104.000,2626256.754,634130115.718,402120986000000000.000,601236120000000000.000,1365069202,1539971227,1,N
97.881,80.000,53.109,37.025,73,68,5,106,106,0,0,93.151,84117632.000,1132000000.000,110533536.222,756804069.757,572752443000000000.000,1670809900000000000.000,5660000000,5720000000,3,N
98.842,99.222,94.113,94.116,33640,25656,7984,1914,0,1,1,76.266,773605760.000,2486029820.000,38903651744.412,75276591720.058,5665864000000000000000.000,5669190000000000000000.000,19848835199964,19848880124597,554,N
99.683,91.667,97.102,53.991,414,402,12,2137,4,0,1,97.101,3946367.000,87662568.000,30782064.224,102624810.617,10531851400000000.000,17540252400000000.000,1051950727,1586439732,17,N
97.350,92.857,67.133,57.827,57,43,14,402,76,0,0,75.439,243697664.000,748500030.000,336623144.120,819200563.341,671089600000000000.000,925915030000000000.000,10479000000,10479000000,5,N
98.691,99.254,90.828,89.768,22254,15514,6740,2361,39,1,1,69.713,618868220.000,1424475900.000,7211021827.262,15991581237.029,255730540000000000000.000,256386550000000000000.000,9600898703301,9600954810633,288,N
92.747,50.000,49.174,48.231,31,29,2,30,30,0,0,93.548,21444444.000,310944448.000,19420288.810,299944448.000,89966671000000000.000,173776937000000000.000,621888906,621888906,3,N
77.863,83.333,82.071,81.607,53,47,6,840,6,0,0,88.679,50660568.000,396508064.000,114920086.997,837715764.241,701767690000000000.000,821378070000000000.000,2379048576,2381048576,13,N
96.313,96.547,75.460,59.476,245,178,67,174,174,0,1,72.653,404328128.000,1074183810.000,842668570.950,1765823761.649,3118134710000000000.000,3566840180000000000.000,71970311200,71970311200,10,N
91.987,91.667,28.142,63.434,74,62,12,660,187,0,0,83.784,69639720.000,359805280.000,35747338.706,494335175.843,244367267000000000.000,328563349000000000.000,4317663482,4317663482,4,N
88.942,66.667,71.919,28.260,32,29,3,77,77,0,0,90.625,25689656.000,234333328.000,56489914.421,123920225.235,15356221800000000.000,58888404000000000.000,703000000,745000000,4,N
97.125,50.000,28.843,43.496,42,40,2,41,41,0,0,95.238,214100016.000,4282000130.000,107974950.799,3725000064.000,13875626000000000000.000,30423436000000000000.000,8564000000,8564000000,6,N
96.144,77.778,41.034,19.644,87,81,6,771,66,0,0,93.103,56666656.000,765000000.000,45289466.794,275907593.226,76125005000000000.000,577861190000000000.000,4590000000,4590000000,5,N
94.590,96.296,73.496,73.184,85,58,27,1668,1,0,0,68.235,12337016800.000,26501738500.000,22934077688.141,40770258427.916,1662214000000000000000.000,1862853300000000000000.000,715547000000,715547001000,8,N
98.900,98.812,61.827,60.356,537,280,257,246,131,0,1,52.142,152645840.000,166306752.000,206993822.263,217120190.851,47141196000000000.000,47327825000000000.000,42740836868,42740836868,16,N
71.273,61.224,26.178,41.488,116,109,7,134,134,0,1,93.966,4467890.000,58142856.000,2356209.081,48622242.328,2364122340000000.000,5245124700000000.000,407000000,487000000,5,N
83.085,62.500,41.539,0.590,129,125,4,32,32,0,1,96.899,3760000.000,106000000.000,3044733.157,1224744.871,1500000030000.000,10454517300000000.000,424000000,470000000,16,N
99.962,99.738,92.419,80.208,4362,3908,454,1755,650,1,1,89.592,43691424.000,376092288.000,180936573.207,891100387.320,794059810000000000.000,904549180000000000.000,170745951305,170745951305,53,N
96.254,97.944,82.868,80.716,10085,6266,3819,1330,356,1,1,62.132,204411008.000,335381056.000,901942862.159,1242833028.274,1544648770000000000.000,1561752090000000000.000,1280806744974,1280807233846,185,N
98.786,95.473,67.411,64.437,115,88,27,68,68,0,1,76.522,174313056.000,567730820.000,345637227.717,785886388.242,617617330000000000.000,772395170000000000.000,15328733964,15339548396,9,N
99.917,97.930,70.197,85.303,2341,1990,351,1717,1365,1,1,85.006,24337026.000,137706160.000,85156059.723,456916065.140,208772141000000000.000,221624728000000000.000,48334891582,48430659181,63,N
99.141,96.591,57.509,52.225,222,178,44,110,110,0,1,80.180,124634656.000,504203648.000,227055149.164,517673952.689,267986340000000000.000,412059094000000000.000,22184962970,22184962970,6,N
79.475,0.000,19.836,0.000,37,36,1,78,18,0,0,97.297,3944444.500,142000000.000,1413121.927,0.000,0.000,19059336100000000.000,142000000,142000000,5,N
99.001,93.827,40.803,84.812,334,316,18,1162,285,0,1,94.611,288580672.000,5063407600.000,237503367.270,15848553395.310,251176660000000000000.000,273975640000000000000.000,91141318637,91191540888,11,N
98.963,94.628,89.019,63.862,417,395,22,1249,365,0,1,94.724,19305588.000,346622944.000,102454107.885,468780954.050,219755558000000000.000,326892332000000000.000,7625706290,7625707290,8,N
97.959,0.000,22.005,0.000,50,49,1,13,13,0,0,98.000,8546384.000,418772800.000,3319322.467,0.000,0.000,168285718000000000.000,418772812,418772812,8,N
99.494,88.889,54.164,41.484,241,232,9,2109,109,0,1,96.266,448446144.000,11559944200.000,545267140.825,8763567693.250,76800120000000000000.000,200265500000000000000.000,104039494430,104039494430,9,N
98.722,99.136,95.852,95.535,26779,19335,7444,2358,560,1,1,72.202,915572220.000,2378105340.000,44604556505.005,77651440860.524,6029297000000000000000.000,6031398500000000000000.000,17702604266102,17702651171592,425,N
93.652,80.000,28.563,19.245,36,31,5,1167,61,0,0,86.111,141984384.000,880000000.000,77891517.242,328397929.348,107845203000000000.000,652512250000000000.000,4400000000,4401516012,3,N
96.680,75.000,43.376,26.761,119,115,4,1360,77,0,1,96.639,23997968.000,638750020.000,21203572.360,313057003.595,98004685000000000.000,475924776000000000.000,2555000000,2759766234,4,N
99.577,98.512,62.471,69.162,311,240,71,970,724,0,1,77.170,1751012740.000,5918913500.000,3948581724.466,9849340104.857,97009510000000000000.000,114380900000000000000.000,420242852955,420242852955,4,N
89.438,62.500,49.161,73.913,31,27,4,930,69,0,0,87.097,13628889.000,91995000.000,12550287.037,156455389.780,24478287800000000.000,30619537000000000.000,367980000,367980000,3,N
97.811,99.135,66.820,55.786,844,672,172,236,236,0,1,79.621,131134672.000,512340256.000,447749338.265,902431706.272,814382910000000000.000,959700480000000000.000,88122505032,88122505032,16,N
88.775,88.000,20.768,34.473,38,28,10,56,56,0,0,73.684,35928572.000,100600000.000,13825257.867,65825830.796,4333040570000000.000,8515433000000000.000,1006000000,1006000000,2,N
94.839,87.500,5.683,56.088,106,94,12,1002,150,0,1,88.679,102630976.000,803942590.000,16603560.627,1091504352.615,1191381870000000000.000,1683219810000000000.000,9647311499,9647311499,4,N
55.648,50.000,65.594,22.281,31,29,2,225,140,0,0,93.548,148658176.000,2155544580.000,378955609.239,960544512.000,922645770000000000.000,4950238800000000000.000,4311089144,4311089144,1,N
96.094,95.191,81.007,84.941,658,453,205,1167,45,1,1,68.845,84702336.000,187171568.000,309346507.128,637611779.329,406548754000000000.000,417048918000000000.000,38370172950,38370172950,175,N
98.131,98.696,77.278,76.314,16460,11653,4807,1538,21,1,1,70.796,143798960.000,348587648.000,830966077.617,1366360381.349,1866951780000000000.000,1908864200000000000.000,1675646547204,1675654806004,288,N
92.798,80.000,31.562,21.909,43,38,5,924,191,0,0,88.372,122458472.000,436227072.000,90866836.466,207055567.253,42872011000000000.000,141322746000000000.000,2181135359,4653421541,1,N
99.201,50.000,90.465,49.238,452,450,2,2188,2,0,1,99.558,85428.234,655761.500,572137.601,645761.500,417007927000.000,742287930000.000,1311523,38442713,11,N
95.486,91.667,74.092,65.862,36,24,12,368,89,0,0,66.667,220374992.000,440749984.000,429595036.953,710112673.411,504260084000000000.000,552825135000000000.000,5289000000,5289000000,3,N
99.610,99.737,71.096,83.633,3077,2696,381,778,695,0,1,87.618,15867618.000,112280904.000,68957945.979,383969644.402,147432707000000000.000,156728304000000000.000,42779038781,42779038781,33,N
92.018,95.109,47.824,51.294,253,222,31,154,154,0,1,87.747,13279534.000,93703248.000,17482409.212,107025580.983,11454473800000000.000,17922445400000000.000,2904800000,2948057003,9,N
69.659,84.375,32.185,44.987,51,43,8,144,111,0,0,84.314,4348837.000,23375000.000,2979649.745,22770251.975,518484392000000.000,880479230000000.000,187000000,187000000,8,N
99.011,95.858,65.361,65.559,190,164,26,1235,89,0,1,86.316,94226920.000,594354300.000,243459917.912,885323785.313,783798200000000000.000,1033925480000000000.000,15453214291,15453215291,9,N
98.150,95.918,30.513,33.415,98,56,42,24,24,0,0,57.143,284482144.000,379309440.000,174902520.506,293346340.265,86052066000000000.000,95044285000000000.000,15931000000,15931000000,4,N
98.034,85.714,86.627,51.703,88,81,7,695,34,0,0,92.045,21316134.000,246658128.000,87567147.511,231758377.775,53711946000000000.000,104490945000000000.000,1726606855,1726606855,8,N
97.989,98.728,92.033,91.692,15806,10374,5432,2358,36,1,1,65.633,455277760.000,869470910.000,12558088571.327,17481845486.619,305609840000000000000.000,305772300000000000000.000,4722915350037,4722959612327,376,N
