Address,GiniIncomeClass,GiniSendClass,GiniIncomeValue,GiniSendValue,totNumTransaction,inNumTransaction,outNumTransaction,paying,paid,numberAddressesPaidAfterTheyPaid,lifeAddress,activityDay,frequentUse,moreTransaction,inPerCent,mediaIncomeV,mediaSendV,devStandardIncomeV,devStandardSendV,varianzaSendV,varianzaIncomeV,totalSendBTC,totalIncomeBTC,totalSendUSD,totalIncomeUSD,maxNumTransRec,maxDiffDay,minResponsiveness,avgResponsiveness,maxResponsiveness,rangoCluster,type
15kcVfpMoUc3jsPxNTznX44oNDp2P2oqqJ 86.32099 93.8775 34.01202 39.50412 66 45 21 11 24 1 61 47 false false 68.181816 4.191112E7 8.9809528E7 4.321564645779941E7 7.097794174622594E7 5.0378683E15 7.332126E15 1886000000 1886000000 265.17894040963057 279.9439861340687 3 229000000 1579 50220 330795 5 N 
19fMciBidCfQvzvxVKcgRaU5jmAp2SqkMM 93.860565 0.0 64.857544 0.0 32 31 1 8 1 0 38 37 false false 96.875 2.37950688E8 7.3764721E9 6.70415834618866E8 0.0 0.0 5.095849E19 7376471888 7376471888 0.0 1655.4569397217192 3 7376471888 612399 612399 612399 4 N 
1B3e87Mq114UoYnWUtxRe4ua5oARYNSi4C 97.16443 95.6632 94.530045 87.460434 97 69 28 68 29 3 847 814 false false 71.13402 3.12662861E9 7.7026975E9 1.5020792974913437E10 2.342640281314062E10 5.4879634E20 5.697367E20 215675514517 215737326695 1927.7073162075278 1857.0315765852947 4 4595000000 0 63383 320449 20 N 
1GiRmcEFZPCAhN3Q4LRdQPDUqysQm7AtPi 86.25909 90.2778 41.349655 42.941414 51 39 12 34 10 0 694 690 false false 76.47059 1.07948712E8 3.50833312E8 9.126629166665287E7 2.9921699428415674E8 8.9530809E16 1.48523731E17 4210000000 4210000000 663.0509017384052 514.4105956296174 4 531000000 0 69390 213961 11 N 
1FWVFc6bqLyrmkS4dmWP7CGYGaHtUFde8D 97.835495 98.97078 71.91523 78.660034 4322 2832 1490 2033 1832 26 1477 1398 false true 65.52522 2.17124672E8 4.12547712E8 6.618434122260431E8 1.740686624708641E9 3.02999154E18 3.0681762E18 614693572918 614890892874 53503.60669147338 25349.741481151093 39 64208000000 0 10036 160914 141 N 
1JGzfmt4PnocTt3N9CjgiAy4HvbR1S7KEX 98.78264 99.2608 85.82016 84.71385 24779 18063 6716 15333 6860 139 1483 1198 true true 72.8964 2.89476448E8 7.7852365E8 3.8860530974866185E9 7.642327611682456E9 5.8405715E19 5.8643385E19 5228548302739 5228689057011 382169.31004008994 356243.13173599116 828 496704000000 0 1955 569421 476 N 
12zLSnCKxoMHxaDdEWMqV3CJronBxiJueF 84.86587 88.88891 21.623627 71.79039 238 226 12 202 15 0 672 671 false true 94.957985 1.7813928E8 3.35495987E9 8.806976323956189E7 5.307969531505686E9 2.817454E19 3.826673E19 40259523544 40259523544 9518.721467521382 3593.9420990520525 5 15696281749 1879 910254 9859633 11 N 
17GqF7Ghg2dUAYeuNzwpu7Zvm8zNnkbmrC 97.20825 99.56891 79.548645 64.36735 4015 2977 1038 1177 1882 22 831 282 false true 74.14695 5.14432E7 1.47541936E8 1.8222512474718818E8 3.117616511542102E8 9.7195316E16 1.06430398E17 153148489389 153148489389 19448.484414269617 20958.92629144632 42 2519837368 0 10795 1170816 278 N 
1DeP2GppoYXigAis83cEyEUYn6nK6D3nzH 97.647514 95.68413 77.49323 68.101074 171 138 33 21 42 2 292 291 false true 80.70175 8.9518643E8 3.74350643E9 2.065161798474553E9 5.836307392062753E9 3.4062485E19 4.217541E19 123535726632 123535726632 12848.913441805715 9721.396759171123 20 29656696646 3447 299686 1949341 29 N 
17U2LQRbraFsogr1ZUFqDD3nSLP7vV3tqC 99.21397 99.10904 73.80575 60.923748 524 347 177 172 228 53 960 960 false true 66.221375 1.1785815E7 2.3105402E7 2.2384568777762596E7 3.1591423841829512E7 9.9801813E14 1.12615116E15 4089656297 4089676297 5103.69051727932 4762.775247091708 30 108819434 0 110648 11311613 136 N 
1AcZS4nYC1ZxAcXfUyjnrXhXeMD2tGbs1q 96.06409 94.4444 68.73901 56.518715 86 68 18 55 34 2 30 11 false false 79.06977 2.72180032E8 1.02823552E9 4.837194066841885E8 1.3464790182935061E9 1.81300575E18 2.38462632E18 18508240345 18508240345 2537.961559828592 2257.603117509761 10 3000000000 1186 13017 82704 51 N 
16RNVJ5G3xbrfwW6gHj1hCDxcghe89e7pm 92.66125 97.65619 65.70543 70.80552 437 389 48 318 43 0 1625 1588 false true 89.01602 1.97306368E8 1.59900006E9 2.7581888787806547E8 3.5708595105517373E9 1.2751037E19 1.4715784E19 76752010000 76752010000 20445.59434567474 4473.755752764198 3 17980000000 0 756604 18096104 23 N 
1EqDJp71fMNF6HRp5kHTBU3yFdNrbVbJdZ 75.94121 50.0 51.033054 25.00364 68 66 2 51 2 0 1514 1513 false false 97.05882 3333333.2 1.1E8 5433714.587850768 5.500800400000015E7 3.02588043E15 1.44036582E16 220000000 220000000 532.0785482856453 1.8263939713744444 15 220000000 130067579 130067579 130067579 2 N 
1PXFuckhNuzu4v7SCoSZYqkPZUwEWTLD9X 99.59677 93.33337 89.54322 73.50089 520 505 15 207 16 0 1822 1822 false true 97.11539 5360214.5 1.71008048E8 2.39620114191288E7 3.664185165665268E8 1.34262525E17 1.61701688E17 2565120720 2706909144 12717.474151614613 2908.2310424028533 6 1482000000 0 218743 2497955 12 N 
